plant_id,species,pot_size,light_condition,location_type,watering_per_week,days_since_repot,fertilizer_ml,humidity_pct,temperature_c,prev_height_cm,height_cm,is_blooming
3923,산세베리아,Medium,Low,실내,3,73.0,26.8,45.6,22.0,15.6,20.4,N
3924,스투키,Large,Low,실내,1,58.0,12.8,70.4,13.5,5.9,9.6,N
3925,필로덴드론,Small,Medium,실내,3,340.0,28.2,47.9,21.0,39.7,45.1,N
3926,몬스테라,Medium,Low,실내,6,429.0,48.0,37.7,23.0,93.0,97.9,N
3927,고무나무,Medium,Low,베란다,1,126.0,25.7,53.9,20.6,103.1,108.0,N
3928,고무나무,Small,Low,실내,0,26.0,47.3,61.3,17.8,77.6,81.7,N
3929,고무나무,Small,High,실내,1,71.0,18.4,60.5,22.2,82.6,86.1,N
3930,몬스테라,Large,Medium,실내,3,82.0,52.1,35.8,27.4,51.7,55.6,N
3931,필로덴드론,Medium,Medium,실내,0,170.0,34.2,69.6,19.5,54.5,61.8,N
3932,몬스테라,Small,High,베란다,1,132.0,10.7,57.5,19.9,48.9,54.9,Y
3933,고무나무,Small,Low,실내,3,87.0,33.7,61.8,21.3,66.7,72.2,N
3934,스투키,Medium,High,베란다,2,137.0,24.4,86.8,27.0,80.6,84.6,N
3935,,Medium,Medium,실내,4,3.0,28.0,64.1,18.0,37.4,45.6,N
3936,스킨답서스,Medium,Low,베란다,1,180.0,24.2,61.9,19.7,53.5,54.0,N
3937,스킨답서스,Small,Medium,베란다,2,29.0,15.0,52.3,24.0,51.9,58.4,N
3938,몬스테라,Large,High,베란다,3,128.0,30.6,54.9,18.3,89.2,96.7,Y
3939,몬스테라,Medium,Medium,실내,3,15.0,25.6,40.5,19.4,5.0,8.0,N
3940,스킨답서스,Small,High,실내,2,15.0,8.0,56.0,27.3,85.1,90.7,Y
3941,산세베리아,Medium,Low,실내,4,4.0,36.7,74.5,27.2,18.1,23.4,Y
3942,산세베리아,Medium,Medium,실내,2,289.0,4.0,60.1,23.8,25.6,30.6,N
3943,몬스테라,Large,Low,실내,3,111.0,40.0,81.8,23.0,42.9,46.8,N
3944,스투키,Large,Low,베란다,2,54.0,9.2,61.4,20.2,,56.3,N
3945,몬스테라,Small,Low,실내,4,186.0,9.6,58.4,22.0,29.6,35.9,N
3946,몬스테라,Large,High,베란다,2,118.0,6.6,53.3,19.7,51.0,57.4,N
3947,고무나무,Medium,Low,실내,2,116.0,97.5,78.7,26.6,88.4,93.6,Y
3948,고무나무,Large,Medium,베란다,1,80.0,59.7,49.4,22.4,13.3,21.7,N
3949,몬스테라,Small,Medium,실내,0,1.0,15.3,46.3,21.5,60.4,60.5,N
3950,스투키,Medium,High,실내,5,36.0,27.2,44.4,22.2,12.6,21.4,N
3951,,Small,High,베란다,0,14.0,35.7,82.1,20.1,64.7,71.6,Y
3952,산세베리아,Large,High,실내,4,130.0,10.1,56.8,23.5,58.3,70.1,N
3953,,Small,High,베란다,1,34.0,1.2,56.0,21.3,60.8,63.6,N
3954,몬스테라,Medium,High,실내,2,72.0,15.3,61.2,30.7,52.0,54.1,Y
3955,스투키,Small,High,실내,2,52.0,7.9,52.0,20.7,30.3,37.0,Y
3956,산세베리아,Small,High,베란다,3,19.0,14.6,45.8,24.5,38.4,47.8,N
3957,필로덴드론,Medium,Low,실내,0,381.0,26.9,45.3,27.5,71.3,69.8,N
3958,스킨답서스,Large,Medium,베란다,2,325.0,4.0,44.9,13.6,73.0,76.5,N
3959,몬스테라,Medium,Medium,실내,3,11.0,20.6,31.0,20.7,54.3,62.0,N
3960,몬스테라,Large,Medium,베란다,3,211.0,21.9,55.7,26.6,74.2,82.7,N
3961,스킨답서스,Small,Medium,실내,2,80.0,33.0,36.3,15.3,19.5,21.6,N
3962,스투키,Medium,Medium,실내,2,178.0,26.2,61.6,25.6,60.9,65.3,Y
3963,몬스테라,Medium,High,실내,5,20.0,28.7,65.0,23.0,35.7,44.4,N
3964,스킨답서스,Small,Low,실내,3,17.0,23.4,47.8,26.6,27.0,28.3,N
3965,몬스테라,Medium,High,실내,2,266.0,36.1,59.0,21.1,41.4,48.8,N
3966,산세베리아,Medium,High,실내,5,274.0,32.2,63.7,22.8,41.9,52.5,N
3967,스투키,Medium,High,실내,0,75.0,6.6,73.1,18.5,51.3,57.9,Y
3968,몬스테라,Medium,High,실내,2,245.0,46.2,50.3,21.3,27.1,29.9,Y
3969,스킨답서스,Medium,High,실내,3,132.0,20.2,38.0,19.7,65.6,73.7,N
3970,스투키,Small,Medium,실내,1,25.0,49.4,44.1,20.2,39.1,42.8,N
3971,필로덴드론,Small,Low,실내,3,48.0,27.9,35.1,22.4,22.4,23.5,N
3972,스킨답서스,Medium,Medium,실내,2,18.0,50.1,60.7,19.7,24.5,30.1,N
3973,스투키,Small,High,실내,2,178.0,42.8,20.0,15.3,74.8,82.8,N
3974,고무나무,Small,High,베란다,0,506.0,11.0,43.0,22.7,61.4,63.5,N
3975,스투키,Medium,High,실내,1,95.0,12.8,55.1,22.7,23.8,27.7,N
3976,필로덴드론,Medium,Low,베란다,3,128.0,55.3,42.1,24.2,21.1,25.4,N
3977,스투키,Small,Medium,실내,3,164.0,38.7,44.7,22.0,61.4,68.6,N
3978,스킨답서스,Medium,Medium,베란다,1,30.0,57.6,64.9,18.8,43.4,51.4,N
3979,몬스테라,Medium,Low,실내,1,49.0,9.6,41.6,26.6,49.7,51.3,N
3980,스킨답서스,Small,Low,실내,5,64.0,16.5,49.5,21.0,72.5,76.8,N
3981,산세베리아,Medium,Low,베란다,2,108.0,20.3,66.1,19.1,49.8,52.6,N
3982,산세베리아,Medium,High,베란다,1,228.0,33.3,50.5,26.4,53.3,62.6,N
3983,스투키,Medium,Medium,실내,2,35.0,13.7,83.8,27.1,38.6,43.9,N
3984,스투키,Medium,Medium,실내,3,76.0,45.7,68.1,13.7,32.3,39.8,N
3985,산세베리아,Small,High,실내,6,167.0,29.4,68.8,19.2,36.7,47.4,N
3986,필로덴드론,Medium,Medium,실내,4,11.0,29.4,38.3,21.4,32.9,39.6,N
3987,몬스테라,Medium,Low,베란다,1,86.0,30.0,53.8,22.8,9.5,8.2,N
3988,스킨답서스,Large,Medium,실내,2,19.0,20.1,51.6,24.0,46.2,50.0,N
3989,스투키,Large,,실내,6,93.0,31.2,50.1,29.6,15.5,21.6,N
3990,산세베리아,Medium,Low,실내,7,175.0,37.3,48.6,18.7,40.5,46.2,N
3991,몬스테라,Small,Low,실내,3,32.0,17.2,53.4,22.5,82.5,85.3,N
3992,몬스테라,Small,Medium,실내,2,227.0,13.7,26.2,17.6,69.9,77.0,N
3993,산세베리아,Small,Low,베란다,2,49.0,22.2,43.9,22.7,35.2,38.8,N
3994,몬스테라,Medium,Medium,실내,1,25.0,22.4,75.2,27.0,25.5,27.1,Y
3995,스킨답서스,Small,High,베란다,6,,42.1,48.6,13.6,59.7,68.1,Y
3996,스킨답서스,Medium,Medium,실내,2,251.0,17.9,47.2,17.7,44.4,50.8,N
3997,스투키,Small,High,실내,1,9.0,44.7,54.2,24.3,17.7,22.4,Y
3998,스투키,Large,Medium,실내,1,48.0,51.2,55.4,24.4,47.1,53.0,N
3999,스킨답서스,Small,Medium,실내,2,127.0,23.3,28.0,19.5,38.6,45.0,N
4000,몬스테라,Large,High,베란다,0,53.0,28.9,56.7,24.5,80.9,85.9,N
4001,스킨답서스,Large,Low,실내,4,9.0,44.1,61.6,25.9,5.0,12.6,N
4002,산세베리아,Medium,Low,실내,1,48.0,56.5,62.1,23.7,11.3,14.3,N
4003,산세베리아,Medium,Medium,실내,2,206.0,26.6,43.7,26.4,38.5,44.0,N
4004,몬스테라,Medium,Medium,실내,1,413.0,14.4,73.5,23.0,43.3,46.0,N
4005,몬스테라,Medium,High,베란다,2,5.0,43.6,72.1,21.2,32.5,39.5,N
4006,스투키,Small,High,실내,2,101.0,23.6,71.1,22.9,46.1,53.9,N
4007,스투키,Small,Medium,베란다,3,13.0,12.8,64.5,24.5,33.6,40.5,N
4008,스킨답서스,Medium,Medium,실내,2,137.0,56.7,50.8,17.2,45.1,48.4,N
4009,고무나무,Medium,Medium,실내,2,1.0,30.0,55.1,22.8,52.6,56.2,N
4010,몬스테라,Medium,High,실내,1,2.0,60.6,72.1,21.6,59.3,67.3,N
4011,몬스테라,Small,High,베란다,0,180.0,41.1,27.6,20.4,8.7,15.1,N
4012,스투키,Medium,High,베란다,5,9.0,24.2,46.2,18.6,41.9,48.8,N
4013,고무나무,Small,Medium,실내,1,44.0,47.8,60.5,16.4,96.3,100.4,N
4014,몬스테라,Small,High,실내,1,381.0,43.7,52.3,20.4,,48.9,N
4015,고무나무,Small,Medium,실내,5,506.0,11.4,50.2,20.2,23.7,31.7,N
4016,스투키,Small,Low,실내,3,21.0,40.5,74.5,24.8,42.8,47.4,N
4017,산세베리아,Small,High,실내,1,99.0,77.4,65.0,25.4,28.4,36.8,N
4018,산세베리아,Large,Low,실내,2,98.0,24.6,66.5,19.4,5.0,5.9,N
4019,스투키,Small,High,실내,1,72.0,43.6,45.7,19.4,37.9,43.6,N
4020,스투키,Medium,Low,실내,1,310.0,88.7,48.3,20.3,30.0,36.4,N
4021,스킨답서스,Small,High,실내,3,168.0,20.7,59.8,25.4,29.4,38.3,N
4022,스투키,Large,Medium,베란다,2,174.0,31.8,60.2,20.0,52.9,56.4,N
4023,고무나무,Medium,Medium,실내,1,38.0,30.4,77.2,27.9,68.7,76.2,N
4024,산세베리아,Small,Low,베란다,1,68.0,27.6,59.5,22.4,25.7,26.7,N
4025,고무나무,Medium,Medium,실내,2,80.0,87.9,74.9,23.3,100.7,109.0,Y
4026,산세베리아,Medium,Medium,실내,2,43.0,7.4,62.8,20.6,29.1,31.0,N
4027,스투키,Medium,Medium,실내,2,12.0,25.0,52.3,26.9,63.7,71.9,N
4028,몬스테라,Small,Low,실내,3,16.0,23.2,45.7,23.3,59.3,64.3,N
4029,고무나무,Large,Low,실내,4,24.0,23.6,64.6,20.6,59.2,63.4,N
4030,스투키,Medium,Low,실내,2,27.0,11.7,50.6,18.0,50.6,52.3,N
4031,고무나무,Small,Medium,베란다,2,33.0,52.5,53.6,24.1,59.1,69.7,N
4032,스투키,Medium,High,실내,4,35.0,40.5,45.1,20.1,51.5,61.9,N
4033,몬스테라,Medium,High,베란다,2,73.0,15.1,55.0,21.5,94.6,104.3,N
4034,필로덴드론,Large,Low,실내,1,85.0,18.1,62.1,19.2,31.9,34.4,N
4035,몬스테라,Medium,Medium,실내,0,44.0,10.4,50.1,19.2,18.2,21.1,N
4036,필로덴드론,Medium,High,실내,2,285.0,19.7,46.4,20.2,9.2,16.8,N
4037,필로덴드론,Small,Medium,베란다,3,97.0,31.5,55.8,21.8,50.1,56.5,N
4038,산세베리아,Large,Medium,실내,1,186.0,8.3,60.6,18.4,46.0,49.8,N
4039,고무나무,Medium,Medium,베란다,2,310.0,21.4,54.9,21.2,70.5,75.9,N
4040,스킨답서스,Small,Low,실내,5,21.0,5.6,77.7,19.8,,72.4,N
4041,산세베리아,Small,Low,베란다,5,67.0,16.4,56.2,21.6,33.1,35.7,N
4042,스투키,Small,Low,실내,3,68.0,32.8,61.2,24.7,56.3,60.0,N
4043,스킨답서스,Large,Medium,실내,4,,20.6,65.6,22.6,5.0,10.2,N
4044,고무나무,Small,Low,실내,3,1.0,7.9,59.8,20.2,55.7,59.9,N
4045,스킨답서스,Medium,Low,실내,4,203.0,31.6,43.4,21.9,29.9,34.0,N
4046,스킨답서스,Small,Medium,실내,6,14.0,23.6,45.1,23.8,67.8,74.7,N
4047,스투키,Medium,Low,실내,6,648.0,16.2,41.7,24.1,41.5,49.0,N
4048,스킨답서스,Medium,Low,실내,2,178.0,20.0,39.2,22.6,79.1,84.2,N
4049,산세베리아,Large,High,실내,3,104.0,20.2,58.3,27.4,26.0,35.4,N
4050,몬스테라,Medium,Low,실내,1,20.0,12.9,69.9,19.3,20.2,24.9,N
4051,필로덴드론,Large,Medium,실내,3,87.0,54.5,63.6,23.6,21.0,29.3,N
4052,고무나무,Medium,Medium,실내,2,36.0,59.1,63.5,21.8,74.3,82.2,N
4053,산세베리아,Small,Medium,베란다,3,35.0,2.3,42.7,25.1,19.1,23.3,N
4054,스킨답서스,Small,Medium,베란다,1,212.0,25.2,60.9,22.0,63.1,69.9,N
4055,산세베리아,Medium,Low,실내,2,57.0,66.2,61.4,28.3,32.2,36.7,N
4056,몬스테라,Large,High,베란다,2,72.0,18.7,75.1,22.3,44.0,48.8,Y
4057,산세베리아,Large,Medium,실내,2,222.0,48.2,59.0,24.2,36.7,43.6,N
4058,몬스테라,Small,High,실내,3,11.0,41.9,75.9,21.4,41.9,49.6,N
4059,산세베리아,Small,Medium,실내,1,108.0,12.6,56.5,23.0,41.6,46.9,N
4060,필로덴드론,Small,High,베란다,4,104.0,24.0,60.4,20.2,23.4,33.3,N
4061,스투키,Large,High,실내,2,66.0,26.0,69.0,23.3,35.4,43.5,Y
4062,몬스테라,Large,High,베란다,3,212.0,16.7,58.0,16.1,69.6,73.6,Y
4063,산세베리아,Medium,Medium,베란다,2,344.0,35.9,36.8,20.4,44.8,46.7,N
4064,스투키,Medium,Medium,실내,3,75.0,42.4,43.1,19.9,15.1,22.0,N
4065,산세베리아,Medium,High,실내,2,73.0,28.5,87.0,27.7,17.8,24.8,N
4066,몬스테라,Medium,High,실내,4,84.0,45.1,56.2,19.8,88.1,100.5,Y
4067,몬스테라,Small,High,실내,2,154.0,29.1,63.3,20.5,75.7,81.1,Y
4068,필로덴드론,Medium,Medium,실내,1,132.0,25.7,42.2,19.7,,45.0,N
4069,고무나무,Small,High,실내,5,30.0,4.7,59.1,23.2,95.4,102.1,N
4070,산세베리아,Small,Low,실내,3,8.0,8.6,71.0,21.0,37.9,38.7,N
4071,스투키,Large,Medium,실내,3,358.0,74.0,32.6,20.6,36.7,43.8,N
4072,,Medium,Low,실내,1,36.0,38.5,57.5,28.4,71.9,72.4,N
4073,스킨답서스,Medium,Medium,실내,2,122.0,65.0,57.4,22.5,53.4,60.4,N
4074,고무나무,Medium,High,실내,4,212.0,22.8,58.9,24.0,61.5,69.8,Y
4075,고무나무,Medium,Low,실내,2,43.0,106.1,80.4,23.2,85.9,89.9,N
4076,스킨답서스,Medium,Medium,실내,2,,24.7,51.9,19.5,5.5,8.4,N
4077,스킨답서스,Medium,Medium,베란다,2,14.0,22.9,49.3,20.3,18.8,21.3,N
4078,스투키,Medium,Low,실내,2,421.0,5.5,52.9,18.6,35.5,33.1,N
4079,산세베리아,Medium,Medium,실내,1,7.0,45.7,83.4,18.3,32.9,36.6,N
4080,스투키,Small,Medium,베란다,2,69.0,64.2,56.9,22.1,29.2,35.1,N
4081,고무나무,Small,Low,실내,1,92.0,85.5,61.9,22.3,108.0,108.2,N
4082,스투키,Medium,High,베란다,3,188.0,26.8,27.5,21.6,48.5,58.8,N
4083,고무나무,Small,High,실내,2,15.0,14.7,56.4,23.1,42.8,50.3,N
4084,고무나무,Medium,Low,베란다,0,70.0,24.0,52.9,21.5,119.2,120.8,N
4085,몬스테라,Small,Low,베란다,1,43.0,37.9,56.1,25.7,39.0,37.7,N
4086,몬스테라,Small,Medium,실내,3,45.0,20.8,51.1,20.5,86.3,94.0,N
4087,몬스테라,Medium,High,실내,1,181.0,23.2,39.5,24.9,48.1,52.3,N
4088,고무나무,Large,Medium,베란다,3,1.0,25.9,51.7,24.3,,47.4,N
4089,산세베리아,Small,Low,베란다,1,166.0,27.1,73.1,14.3,31.8,31.8,N
4090,몬스테라,Medium,Medium,베란다,1,200.0,9.1,56.5,17.5,63.0,65.2,Y
4091,고무나무,Medium,High,실내,2,278.0,31.4,33.4,16.8,73.4,78.2,Y
4092,스투키,Small,Medium,베란다,3,118.0,13.5,40.9,22.9,42.1,45.9,N
4093,스킨답서스,Medium,Medium,실내,1,49.0,29.0,58.4,18.7,58.6,58.9,N
4094,필로덴드론,Medium,High,실내,0,67.0,6.4,42.3,25.1,13.5,19.4,N
4095,스투키,Medium,Medium,실내,3,420.0,56.4,57.8,18.7,51.4,60.5,N
4096,스킨답서스,Large,High,실내,1,256.0,26.3,70.0,22.5,14.2,18.0,N
4097,몬스테라,Small,Medium,실내,5,75.0,22.4,60.7,19.0,60.5,69.3,N
4098,몬스테라,Small,High,실내,1,344.0,52.0,43.2,23.7,61.2,67.3,N
4099,스투키,Large,Medium,실내,1,208.0,37.9,57.1,21.0,28.1,32.9,N
4100,몬스테라,Medium,High,실내,5,278.0,20.6,63.9,20.6,71.8,78.5,Y
4101,고무나무,Medium,Medium,베란다,2,138.0,60.7,46.3,19.9,72.0,79.7,N
4102,스킨답서스,Medium,High,실내,1,234.0,26.4,42.0,18.7,35.3,42.3,N
4103,스킨답서스,Small,Medium,실내,2,267.0,25.0,53.9,23.1,33.8,39.1,N
4104,몬스테라,Medium,Medium,실내,1,12.0,29.5,73.6,20.0,70.1,73.3,Y
4105,스투키,Small,,실내,1,403.0,89.9,43.2,29.2,22.1,27.6,N
4106,고무나무,Small,,실내,3,49.0,5.7,49.8,26.8,73.7,80.1,N
4107,필로덴드론,Small,Medium,실내,3,70.0,94.9,40.7,21.2,30.4,39.1,N
4108,몬스테라,Large,Low,실내,4,188.0,50.8,46.0,20.8,68.1,71.2,N
4109,산세베리아,Small,High,베란다,2,131.0,21.2,53.4,21.4,37.4,42.2,N
4110,,Medium,Low,실내,0,268.0,18.6,53.2,26.5,48.4,50.7,N
4111,스킨답서스,Large,High,실내,3,61.0,32.4,22.0,28.3,53.4,58.8,N
4112,스킨답서스,Medium,Medium,실내,3,56.0,37.0,52.2,16.1,5.0,12.1,N
4113,몬스테라,Medium,Low,실내,1,4.0,57.9,76.2,26.0,36.9,39.8,N
4114,몬스테라,Medium,Medium,실내,1,75.0,25.1,56.7,21.1,,30.9,N
4115,고무나무,Small,Medium,실내,1,155.0,25.1,52.1,19.5,12.8,15.3,N
4116,스투키,Medium,Medium,실내,3,43.0,3.0,48.2,25.4,,60.3,N
4117,필로덴드론,Medium,Medium,실내,1,75.0,17.7,43.9,22.2,48.3,47.0,N
4118,스킨답서스,Large,Low,실내,1,30.0,74.7,56.3,26.1,45.7,48.3,N
4119,몬스테라,Large,High,실내,2,178.0,39.0,60.4,24.9,68.6,77.1,Y
4120,고무나무,Large,Low,베란다,2,7.0,38.5,75.9,23.0,24.9,28.0,N
4121,스투키,Large,Medium,실내,3,147.0,19.2,46.1,26.9,57.4,65.2,N
4122,스킨답서스,Medium,Medium,실내,2,57.0,17.3,70.6,21.5,26.4,31.1,N
4123,고무나무,Medium,Medium,실내,3,5.0,39.2,70.1,18.7,50.2,55.2,N
4124,필로덴드론,Large,Medium,베란다,1,230.0,33.3,50.1,27.8,35.9,39.9,N
4125,산세베리아,Medium,Medium,베란다,5,80.0,39.3,46.2,21.3,55.5,63.8,N
4126,,Large,High,실내,0,110.0,28.9,37.8,22.5,42.3,45.2,Y
4127,고무나무,Medium,Medium,베란다,2,158.0,33.3,55.4,20.3,77.5,84.0,N
4128,필로덴드론,Medium,Low,실내,2,128.0,8.7,51.5,22.3,48.4,54.5,N
4129,스투키,Medium,Medium,베란다,3,158.0,81.2,67.9,23.0,32.4,38.5,N
4130,몬스테라,Large,Medium,실내,1,172.0,19.8,59.2,18.7,58.4,63.4,N
4131,스투키,Small,Low,실내,0,107.0,29.8,31.2,18.7,39.6,40.1,N
4132,몬스테라,Medium,Medium,실내,4,55.0,3.3,54.2,19.4,72.0,76.0,N
4133,고무나무,Medium,Medium,실내,1,33.0,17.0,58.7,21.6,97.8,100.7,N
4134,고무나무,Small,,실내,3,280.0,28.2,52.2,23.3,5.0,9.6,N
4135,,Medium,High,실내,1,420.0,37.7,65.7,25.9,51.1,58.5,N
4136,몬스테라,Medium,Medium,실내,3,53.0,4.5,48.2,29.4,38.4,43.1,Y
4137,고무나무,Medium,Medium,실내,2,14.0,28.1,67.4,22.5,27.2,31.8,N
4138,스투키,Small,Low,실내,1,30.0,58.1,48.3,20.6,,53.2,N
4139,고무나무,Medium,Medium,베란다,4,133.0,35.1,51.0,14.9,45.7,53.5,N
4140,스킨답서스,Medium,Medium,베란다,2,23.0,61.8,78.4,22.8,5.0,11.6,N
4141,스투키,Medium,Medium,베란다,3,182.0,37.7,39.2,21.5,53.7,62.0,N
4142,몬스테라,Small,High,베란다,3,308.0,18.6,56.1,20.9,,75.6,N
4143,몬스테라,Large,Medium,실내,0,398.0,23.7,59.2,20.0,42.4,49.8,N
4144,산세베리아,Medium,Medium,실내,1,1.0,30.4,47.6,20.1,31.4,33.9,N
4145,·정보없음,Medium,Medium,실내,7,381.0,40.4,60.6,23.0,52.7,59.3,N
4146,고무나무,Medium,Medium,실내,4,162.0,42.3,63.8,23.9,27.9,35.6,N
4147,몬스테라,Medium,Medium,실내,2,11.0,20.5,58.4,21.9,40.9,47.3,N
4148,스킨답서스,Medium,Medium,베란다,0,64.0,20.2,57.3,24.4,60.3,62.6,N
4149,고무나무,Medium,Low,실내,4,144.0,17.7,61.3,25.9,51.5,53.5,N
4150,산세베리아,Medium,Low,베란다,2,,7.3,46.0,21.7,36.2,38.6,N
4151,몬스테라,Medium,Medium,실내,2,22.0,49.2,47.4,25.7,79.3,84.9,N
4152,몬스테라,Medium,High,베란다,1,16.0,20.7,60.6,19.1,77.5,82.1,N
4153,고무나무,Small,Medium,실내,3,77.0,10.9,50.6,22.9,35.8,39.2,N
4154,스투키,Medium,Low,실내,5,413.0,37.4,54.4,20.9,18.7,22.4,N
4155,스투키,Small,High,베란다,2,,40.1,24.7,23.5,59.8,69.0,N
4156,몬스테라,Small,High,실내,2,31.0,9.1,63.1,15.5,55.5,63.3,Y
4157,스킨답서스,Large,High,실내,4,46.0,57.2,70.9,25.5,25.7,35.8,N
4158,산세베리아,Medium,Medium,실내,1,286.0,52.1,62.3,21.9,23.0,26.2,N
4159,필로덴드론,Medium,High,실내,4,159.0,29.6,64.2,23.3,33.5,40.2,N
4160,스킨답서스,Medium,Low,실내,3,430.0,28.7,66.1,19.6,32.3,33.3,N
4161,스킨답서스,Large,Low,실내,1,268.0,48.8,52.8,27.0,72.6,77.5,N
4162,몬스테라,Medium,Low,실내,3,29.0,19.4,44.3,23.0,41.3,44.9,N
4163,스킨답서스,Medium,High,실내,2,171.0,57.6,61.2,20.9,37.3,45.3,N
4164,스투키,Medium,Low,실내,3,6.0,4.7,67.8,15.7,25.1,29.7,N
4165,고무나무,Large,Medium,베란다,3,204.0,31.8,42.0,21.0,76.2,83.0,Y
4166,스투키,Large,Medium,베란다,2,110.0,25.6,63.6,15.0,24.0,24.0,N
4167,스투키,Large,Medium,실내,2,375.0,8.6,58.5,22.4,38.8,41.4,N
4168,몬스테라,Small,High,실내,2,386.0,49.8,53.7,23.8,47.9,55.7,Y
4169,스투키,Small,Low,실내,5,6.0,17.4,51.8,24.1,38.5,46.2,N
4170,몬스테라,Small,Medium,베란다,0,21.0,45.5,58.3,19.4,53.7,61.3,N
4171,몬스테라,Small,High,베란다,2,79.0,39.0,47.3,20.1,40.3,43.1,Y
4172,필로덴드론,Large,Low,베란다,3,254.0,13.8,91.3,21.7,5.0,5.5,N
4173,스킨답서스,Small,Medium,실내,3,202.0,4.9,39.1,20.4,59.8,64.7,N
4174,스킨답서스,Small,High,실내,2,400.0,34.9,24.4,17.0,39.5,47.7,N
4175,산세베리아,Small,High,실내,1,116.0,40.0,58.5,20.1,21.7,26.6,N
4176,필로덴드론,Small,High,실내,3,36.0,32.2,56.1,23.2,57.1,65.9,N
4177,스킨답서스,Small,Medium,실내,1,3.0,13.9,61.4,20.6,73.3,75.5,N
4178,산세베리아,Medium,Medium,실내,4,30.0,89.0,20.7,21.3,21.1,29.6,N
4179,스투키,Medium,Low,베란다,3,135.0,25.8,33.0,20.4,45.4,46.6,N
4180,스투키,Small,Medium,실내,0,313.0,5.7,49.7,29.0,47.4,46.9,N
4181,스킨답서스,Medium,Low,베란다,2,46.0,50.5,65.5,22.4,46.8,49.5,N
4182,고무나무,Medium,Medium,실내,2,250.0,15.2,33.2,22.7,142.9,149.5,N
4183,고무나무,Small,High,베란다,1,60.0,41.3,60.4,20.3,,43.1,N
4184,스투키,Medium,Medium,베란다,5,44.0,13.1,52.1,23.4,70.4,77.6,N
4185,몬스테라,Medium,Medium,베란다,0,85.0,26.4,56.9,22.3,58.0,60.8,N
4186,고무나무,Medium,Medium,베란다,0,70.0,10.1,54.7,16.8,99.1,102.5,N
4187,몬스테라,Medium,Medium,베란다,3,294.0,24.8,54.8,26.5,37.4,42.1,N
4188,스킨답서스,Small,High,실내,2,76.0,14.4,54.7,21.7,50.3,54.3,N
4189,고무나무,Large,Medium,실내,4,39.0,21.9,68.3,23.6,140.5,147.9,Y
4190,고무나무,Large,Medium,실내,3,222.0,17.6,55.4,20.1,41.3,45.4,N
4191,산세베리아,Large,Medium,베란다,5,802.0,51.7,67.2,23.3,15.8,22.2,N
4192,산세베리아,Small,Low,베란다,4,125.0,64.2,49.7,24.0,26.9,32.8,N
4193,스킨답서스,Large,Medium,실내,1,35.0,17.0,68.4,17.6,43.6,44.5,N
4194,고무나무,Large,High,실내,2,33.0,55.2,52.2,23.6,126.2,135.2,N
4195,,Large,Low,실내,5,7.0,86.1,52.3,21.7,,42.1,N
4196,몬스테라,Small,Low,베란다,2,10.0,9.4,33.7,18.9,88.8,88.7,N
4197,몬스테라,Medium,Low,실내,0,296.0,23.5,44.2,27.0,5.0,4.5,N
4198,스투키,Large,High,실내,1,12.0,19.2,46.6,19.2,31.3,38.8,N
4199,스킨답서스,Medium,High,실내,1,79.0,83.8,33.3,22.7,34.1,44.4,N
4200,고무나무,Medium,Medium,실내,4,144.0,31.3,44.6,18.3,98.5,106.2,N
4201,산세베리아,Large,Medium,실내,1,228.0,86.0,63.2,18.7,56.1,63.6,N
4202,몬스테라,Medium,High,실내,2,23.0,44.3,64.6,25.2,34.2,43.2,N
4203,몬스테라,Medium,High,베란다,2,69.0,48.0,34.8,20.9,69.3,78.5,N
4204,필로덴드론,Medium,High,실내,0,35.0,25.9,75.0,26.3,34.1,36.8,N
4205,몬스테라,Large,High,실내,2,35.0,37.7,65.1,20.8,89.4,96.2,Y
4206,,Small,Medium,베란다,3,43.0,35.5,80.0,20.6,57.5,62.8,N
4207,스킨답서스,Medium,Medium,베란다,0,106.0,38.4,68.3,19.7,25.1,30.2,N
4208,스킨답서스,Medium,High,베란다,1,2.0,4.2,77.7,20.5,54.6,58.9,N
4209,몬스테라,Medium,High,실내,3,63.0,73.8,60.0,23.9,35.0,48.0,N
4210,몬스테라,Medium,Low,베란다,1,,39.3,45.7,22.3,44.2,47.6,N
4211,몬스테라,Large,Low,실내,2,410.0,23.5,58.1,21.1,61.5,64.4,N
4212,스킨답서스,Large,High,베란다,1,105.0,49.1,28.1,24.1,59.2,67.7,Y
4213,스킨답서스,Small,Medium,실내,1,243.0,24.3,53.1,23.7,50.7,56.4,N
4214,스투키,Medium,High,실내,1,26.0,55.9,54.5,21.2,61.0,70.7,Y
4215,고무나무,Small,Medium,실내,5,199.0,17.1,66.6,26.6,37.3,44.6,Y
4216,산세베리아,Small,Low,실내,3,64.0,75.7,57.5,17.4,25.4,34.4,Y
4217,몬스테라,Medium,Low,베란다,1,23.0,31.2,49.7,23.2,62.5,67.0,N
4218,스킨답서스,Large,Low,실내,2,172.0,75.2,38.2,21.6,21.2,29.8,N
4219,고무나무,Large,Low,실내,3,172.0,94.9,46.0,23.5,5.5,11.2,N
4220,스투키,Small,Medium,실내,2,659.0,19.2,52.3,22.3,22.8,31.9,N
4221,스투키,Small,High,실내,3,182.0,1.6,46.6,22.8,26.4,33.7,N
4222,고무나무,Medium,High,베란다,3,19.0,1.0,23.5,16.6,92.4,96.1,N
